Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2010-01-04,15.517996788024902,15.586332385244836,15.455849989221356,15.522948395581396,78541293
2010-01-05,15.449662208557129,15.544985637503732,15.38900098282835,15.528644288647936,120638494
2010-01-06,15.060196876525879,15.495963060544234,15.013154227081356,15.495963060544234,159744526
2010-01-07,14.709600448608398,15.103276483934799,14.673699160040284,15.088420712938406,257533695
2010-01-08,14.905695915222168,14.936149772230513,14.586051291607886,14.65760548366846,189680313
2010-01-11,14.883164405822754,14.96610833619909,14.708114696365575,14.96610833619909,289597429
2010-01-12,14.61997127532959,14.810124200324204,14.558568684547831,14.79749726871257,194859654
2010-01-13,14.53603744506836,14.56797688117599,14.20946074003386,14.273587050445148,260838034
2010-01-14,14.604373931884766,14.712077805488484,14.43006652208913,14.457054350038788,170239717
2010-01-15,14.360491752624512,14.696230281681107,14.311962584600911,14.690782849626101,218194794
2010-01-19,14.549159049987793,14.618486297222468,14.268634312794413,14.390203248582793,173315202
2010-01-20,14.37064266204834,14.508552939710098,14.243873738098237,14.508552939710098,130515377
2010-01-21,14.43427562713623,14.529352567245546,14.168606644537782,14.445665368266509,253253712
2010-01-22,13.61795711517334,14.127754720309294,13.242850271084064,13.976721661015075,273035583
2010-01-25,13.370113372802734,13.614736822897815,13.258943476051957,13.533277520232748,177458675
2010-01-26,13.430030822753906,13.607803296308905,13.278255473550029,13.319850682904034,174873019
2010-01-27,13.42210865020752,13.559523111281376,13.253990998039479,13.401558008777622,159170382
2010-01-28,13.228737831115723,13.543429913744209,13.13737435972032,13.481283109826196,129648138
2010-01-29,13.121033668518066,13.39462540811404,13.01382467479274,13.332726991796047,166240784
2010-02-01,13.19729232788086,13.266372141400915,13.129946477785834,13.236413159337301,90369462
2010-02-02,13.150250434875488,13.245325477773397,13.063343696323235,13.245325477773397,164462143
2010-02-03,13.39041519165039,13.422108134243553,13.078693343752402,13.089587259496884,120413655
2010-02-04,13.042794227600098,13.320594319355324,13.012587807270487,13.295836279467439,135614418
2010-02-05,13.154458999633789,13.209176969664423,12.935832661626018,13.082904804058272,126713179
2010-02-08,13.208433151245117,13.419631579225552,13.160399810047057,13.184416480646087,108175956
2010-02-09,13.281970024108887,13.4079956973962,13.248050135408963,13.35872516061139,113206742
2010-02-10,13.232698440551758,13.315394937081258,13.065324993959525,13.223290101220128,107380987
2010-02-11,13.280980110168457,13.382245846700997,13.110139685643013,13.204719850968734,96761331
2010-02-12,13.19976806640625,13.299549172489103,13.13489849696474,13.196054597593648,91529795
2010-02-16,13.402300834655762,13.472370399910847,13.228985078031373,13.292616510183397,146723904
2010-02-17,13.325794219970703,13.454295215423569,13.310938449160144,13.419632066211925,81492313
2010-02-18,13.44983959197998,13.494159469888396,13.274542430015968,13.309205582082653,93826371
2010-02-19,13.388931274414062,13.469893806311852,13.36268576231736,13.38323545601076,102506786
2010-02-22,13.43943977355957,13.55580871703858,13.394872460037055,13.552095248264537,86105539
2010-02-23,13.24804973602295,13.459990492597607,13.179217363826583,13.444392406794332,115334688
2010-02-24,13.158915519714355,13.33148896186344,13.135147232994878,13.22106232276656,93412827
2010-02-25,13.034127235412598,13.085132684466792,12.874924933433586,13.051211847174566,132864148
2010-02-26,13.043289184570312,13.165848830075214,12.961087561831592,13.05863983302298,82279251
2010-03-01,13.189122200012207,13.203977972029666,13.066562554887708,13.102712232156227,89851528
2010-03-02,13.39635944366455,13.51025211316601,13.246563587858603,13.258201715055506,174925214
2010-03-03,13.50183391571045,13.571160215333654,13.351544137787851,13.428544813083866,124039193
2010-03-04,13.731354713439941,13.769483895367104,13.523622296285957,13.531050182120993,127829347
2010-03-05,13.9695405960083,14.05520825068658,13.862827421966974,13.898728713590888,157074555
2010-03-08,13.926706314086914,13.993557284803337,13.890309200455135,13.98365312127679,95813793
2010-03-09,13.870006561279297,13.980680632122159,13.778644044514463,13.861588923151716,127540267
2010-03-10,14.27259635925293,14.323352471390105,13.920020654075017,13.958398220951347,227043838
2010-03-11,14.388718605041504,14.514249403914413,14.216888423001363,14.218373052156304,169966698
2010-03-12,14.349102020263672,14.565499504898787,14.339693681289708,14.56203347433764,110548817
2010-03-15,13.944038391113281,14.099279779139794,13.766264959915922,14.03069579297795,186853758
2010-03-16,13.99405288696289,14.073778231555844,13.884121121899987,13.910614073379266,137774484
2010-03-17,14.002964973449707,14.148798973179089,13.970530662186134,14.07080664637211,133362007
2010-03-18,14.023763656616211,14.074273278765679,13.938590884298737,13.982167497199002,71354455
2010-03-19,13.865302085876465,14.063377762243347,13.79795624214705,13.865302085876465,192486794
2010-03-22,13.803403854370117,14.03490454343787,13.723678516835859,13.76898814352918,160792439
2010-03-23,13.592948913574219,13.823459869948636,13.419633153473912,13.792015310525137,220876809
2010-03-24,13.7991943359375,13.861588571965537,13.362684966026341,13.50653755350296,263592319
2010-03-25,13.936609268188477,14.16241507582374,13.832124002000867,13.841037463989542,157825359
2010-03-26,13.931905746459961,14.048275641959009,13.865798984531876,13.995785564694241,108252241
2010-03-29,13.92596435546875,13.98216790151208,13.879415638939374,13.939581040102384,124645457
2010-03-30,14.031438827514648,14.054217360458104,13.872234639010275,13.935371191989645,79412546
2010-03-31,14.041590690612793,14.106460260084072,13.93487657518136,13.990337805486648,121686407
2010-04-01,14.083186149597168,14.198317905447485,14.002717544791425,14.14632270486111,84423257
2010-04-05,14.13790512084961,14.233723425955555,14.088137811791169,14.135181404706646,76345092
2010-04-06,14.068825721740723,14.134933429065262,13.999003597624547,14.099527016631056,82712870
